"observation_id","access","user_id","specie_id","specie_name","location_id","location_name","latitude","longitude","resource_id","resource_secondary_id","measurement_id","trait_id","trait_name","standard_id","standard_unit","methodology_id","methodology_name","value","value_type","precision","precision_type","precision_upper","replicates","notes"
137968,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178984,217,"Egg size",77,"mm^3",NA,NA,"0.0827","raw_value",NA,"",NA,NA,"data from Figure 3a"
137968,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178983,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"0.8782","raw_value",NA,"",NA,NA,"data from Figure 3d"
137968,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178982,155,"Colony area",57,"cm^2",NA,NA,"199.7560768","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137968,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178981,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137968,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178980,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137968,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178979,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137969,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178990,217,"Egg size",77,"mm^3",NA,NA,"0.0472","raw_value",NA,"",NA,NA,"data from Figure 3a"
137969,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178989,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.3092","raw_value",NA,"",NA,NA,"data from Figure 3d"
137969,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178988,155,"Colony area",57,"cm^2",NA,NA,"264.7890369","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137969,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178987,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137969,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178986,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137969,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178985,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137970,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178996,217,"Egg size",77,"mm^3",NA,NA,"0.0933","raw_value",NA,"",NA,NA,"data from Figure 3a"
137970,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178995,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"0.7584","raw_value",NA,"",NA,NA,"data from Figure 3d"
137970,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178994,155,"Colony area",57,"cm^2",NA,NA,"314.267883","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137970,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178993,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137970,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178992,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137970,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178991,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137971,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179002,217,"Egg size",77,"mm^3",NA,NA,"0.0823","raw_value",NA,"",NA,NA,"data from Figure 3a"
137971,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179001,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.0588","raw_value",NA,"",NA,NA,"data from Figure 3d"
137971,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179000,155,"Colony area",57,"cm^2",NA,NA,"314.267883","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137971,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178999,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137971,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178998,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137971,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,178997,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137972,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179008,217,"Egg size",77,"mm^3",NA,NA,"0.0769","raw_value",NA,"",NA,NA,"data from Figure 3a"
137972,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179007,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.5362","raw_value",NA,"",NA,NA,"data from Figure 3d"
137972,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179006,155,"Colony area",57,"cm^2",NA,NA,"355.2221185","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137972,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179005,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137972,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179004,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137972,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179003,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137973,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179014,217,"Egg size",77,"mm^3",NA,NA,"0.0698","raw_value",NA,"",NA,NA,"data from Figure 3a"
137973,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179013,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.3121","raw_value",NA,"",NA,NA,"data from Figure 3d"
137973,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179012,155,"Colony area",57,"cm^2",NA,NA,"401.5133594","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137973,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179011,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137973,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179010,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137973,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179009,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137974,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179020,217,"Egg size",77,"mm^3",NA,NA,"0.1226","raw_value",NA,"",NA,NA,"data from Figure 3a"
137974,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179019,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"0.9476","raw_value",NA,"",NA,NA,"data from Figure 3d"
137974,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179018,155,"Colony area",57,"cm^2",NA,NA,"416.5815197","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137974,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179017,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137974,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179016,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137974,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179015,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137975,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179026,217,"Egg size",77,"mm^3",NA,NA,"0.0783","raw_value",NA,"",NA,NA,"data from Figure 3a"
137975,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179025,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.7154","raw_value",NA,"",NA,NA,"data from Figure 3d"
137975,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179024,155,"Colony area",57,"cm^2",NA,NA,"616.453042","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137975,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179023,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137975,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179022,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137975,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179021,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137976,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179032,217,"Egg size",77,"mm^3",NA,NA,"0.1035","raw_value",NA,"",NA,NA,"data from Figure 3a"
137976,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179031,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.0715","raw_value",NA,"",NA,NA,"data from Figure 3d"
137976,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179030,155,"Colony area",57,"cm^2",NA,NA,"663.4374758","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137976,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179029,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137976,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179028,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137976,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179027,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137977,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179038,217,"Egg size",77,"mm^3",NA,NA,"0.1022","raw_value",NA,"",NA,NA,"data from Figure 3a"
137977,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179037,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"2.027","raw_value",NA,"",NA,NA,"data from Figure 3d"
137977,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179036,155,"Colony area",57,"cm^2",NA,NA,"714.0029399","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137977,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179035,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137977,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179034,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137977,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179033,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137978,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179044,217,"Egg size",77,"mm^3",NA,NA,"0.0579","raw_value",NA,"",NA,NA,"data from Figure 3a"
137978,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179043,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"2.0931","raw_value",NA,"",NA,NA,"data from Figure 3d"
137978,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179042,155,"Colony area",57,"cm^2",NA,NA,"787.5896495","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137978,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179041,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137978,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179040,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137978,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179039,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137979,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179050,217,"Egg size",77,"mm^3",NA,NA,"0.0849","raw_value",NA,"",NA,NA,"data from Figure 3a"
137979,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179049,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.0355","raw_value",NA,"",NA,NA,"data from Figure 3d"
137979,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179048,155,"Colony area",57,"cm^2",NA,NA,"807.0491789","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137979,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179047,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137979,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179046,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137979,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179045,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137980,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179056,217,"Egg size",77,"mm^3",NA,NA,"0.1386","raw_value",NA,"",NA,NA,"data from Figure 3a"
137980,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179055,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"2.2057","raw_value",NA,"",NA,NA,"data from Figure 3d"
137980,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179054,155,"Colony area",57,"cm^2",NA,NA,"837.3364561","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137980,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179053,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137980,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179052,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137980,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179051,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137981,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179062,217,"Egg size",77,"mm^3",NA,NA,"0.0987","raw_value",NA,"",NA,NA,"data from Figure 3a"
137981,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179061,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.4479","raw_value",NA,"",NA,NA,"data from Figure 3d"
137981,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179060,155,"Colony area",57,"cm^2",NA,NA,"912.2208618","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137981,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179059,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137981,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179058,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137981,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179057,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137982,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179068,217,"Egg size",77,"mm^3",NA,NA,"0.0756","raw_value",NA,"",NA,NA,"data from Figure 3a"
137982,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179067,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.5605","raw_value",NA,"",NA,NA,"data from Figure 3d"
137982,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179066,155,"Colony area",57,"cm^2",NA,NA,"958.0760857","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137982,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179065,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137982,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179064,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137982,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179063,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137983,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179074,217,"Egg size",77,"mm^3",NA,NA,"0.104","raw_value",NA,"",NA,NA,"data from Figure 3a"
137983,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179073,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.0178","raw_value",NA,"",NA,NA,"data from Figure 3d"
137983,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179072,155,"Colony area",57,"cm^2",NA,NA,"1006.236345","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137983,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179071,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137983,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179070,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137983,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179069,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137984,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179080,217,"Egg size",77,"mm^3",NA,NA,"0.1355","raw_value",NA,"",NA,NA,"data from Figure 3a"
137984,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179079,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"2.3855","raw_value",NA,"",NA,NA,"data from Figure 3d"
137984,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179078,155,"Colony area",57,"cm^2",NA,NA,"1224.052372","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137984,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179077,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137984,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179076,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137984,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179075,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137985,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179086,217,"Egg size",77,"mm^3",NA,NA,"0.1004","raw_value",NA,"",NA,NA,"data from Figure 3a"
137985,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179085,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.1688","raw_value",NA,"",NA,NA,"data from Figure 3d"
137985,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179084,155,"Colony area",57,"cm^2",NA,NA,"1269.696727","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137985,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179083,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137985,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179082,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137985,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179081,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137986,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179092,217,"Egg size",77,"mm^3",NA,NA,"0.0965","raw_value",NA,"",NA,NA,"data from Figure 3a"
137986,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179091,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.5059","raw_value",NA,"",NA,NA,"data from Figure 3d"
137986,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179090,155,"Colony area",57,"cm^2",NA,NA,"1317.346434","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137986,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179089,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137986,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179088,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137986,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179087,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137987,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179098,217,"Egg size",77,"mm^3",NA,NA,"0.1231","raw_value",NA,"",NA,NA,"data from Figure 3a"
137987,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179097,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"1.9667","raw_value",NA,"",NA,NA,"data from Figure 3d"
137987,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179096,155,"Colony area",57,"cm^2",NA,NA,"1973.33128","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137987,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179095,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137987,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179094,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137987,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179093,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
137988,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179104,217,"Egg size",77,"mm^3",NA,NA,"0.1522","raw_value",NA,"",NA,NA,"data from Figure 3a"
137988,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179103,212,"Ratio of female to male gonads",66,"x:y",NA,NA,"2.6709","raw_value",NA,"",NA,NA,"data from Figure 3d"
137988,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179102,155,"Colony area",57,"cm^2",NA,NA,"2992.95371","raw_value",NA,"",NA,NA,"data from Figure 3a and 3d"
137988,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179101,151,"Season",10,"cat",NA,NA,"Nov","raw_value",NA,"",NA,NA,""
137988,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179100,143,"Water depth",9,"m",NA,NA,"2","median",1,"range",3,NA,""
137988,1,9,80,"Acropora hyacinthus",178,"Lizard Island",-14.6689,145.4594,192,NA,179099,142,"Habitat type",10,"cat",NA,NA,"crest","raw_value",NA,"",NA,NA,""
